,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,Language,LegalStatus,CustodyStatus,MaritalStatus,DecileScore,Age
4396,1,1,1,1,1,1,10,0,46
49514,1,1,10,1,1,1,1,0,21
10732,1,1,10,1,1000,10,1,0,30
12879,1,1,100,1,1,1,1,2,28
42218,10,1,1000,1,1000,10,1,0,31
46282,10,10,1,1,10,10,1,0,29
1583,1,1,10,1,1,1,1,0,21
19044,1,1,1,1,10,10,10,0,60
23411,1,1,10,1,1,100,1,2,30
29363,10,1,100,1,10,10,1000,0,32
13112,1,10,1,1,1,1,10000,0,63
1034,1,1,1,1,1,1,10,0,59
9365,1,1,10,1,1,1,1,1,52
26685,1,1,1000,1,10,10,1,1,31
27369,10,1,1,1,1,100,1,0,64
47438,1,1,10,1,1,1,1,0,24
12241,1,1,1,1,1,1,10,0,64
19911,1,1,1000,1,1,1,100000,0,60
41507,1,1,1,1,1,1,1,0,25
2972,10,10,1,1,10,10,1,0,24
36237,10,10,1,1,1000,10,1,0,31
11740,1,10,1,1,1,1,1,2,25
33085,10,1,1,1,10,10,1,1,62
44853,1,1,100,1,1,1,1,0,24
53013,1,1,10,1,10,10,1,0,29
8115,1,1,1,1,1,1,1,2,36
47734,10,10,1,1,10,10,10,0,36
35859,1,10,10,1,1,1,1,1,21
47092,1,1,10,1,1,100,1,2,47
15573,1,10,1,1,1,1,10,0,24
51988,10,1,100,1,1000,10,10,0,29
48095,1,1,10,1,1,1,100,0,31
843,10,1,1,1,10,10,1,1,26
57809,10,10,1,1,1000,10,1,0,25
52313,1,1,10,1,1000,100,1,0,39
37769,10,1,1,1,10,10,1,1,48
55455,1,1,1,1,1,1,1,1,20
54403,1,1,10,1,10,10,10,2,31
8649,10,1,1,1,10,10,1,2,21
35082,1,1,10,1,1,1,1,0,28
8163,10,1,10,1,10,10,10,0,66
10960,1,1,1,1,1,1,1,0,22
6751,1,1,10,1,1,1,1,0,19
12536,1,1,1000,1,1,1,1,0,28
4490,10,1,1,1,10,10,1,0,53
47083,10,1,10,1,10,10,1,2,32
17299,10,1,100,1,1000,10,1,0,30
18277,1,1,10,1,1,1,1,2,25
55198,10,1,1,1,10,10,1,0,42
6877,1,1,1,1,1,1,1,1,24
55880,10,1,1,1,1,1,1,1,29
1181,1,1,10,1,1,1,1,0,28
35948,1,10,10,1,1,1,1,0,30
906,1,10,10,1,1,1,1,0,54
46181,10,1,1000,1,1000,10,1,0,23
6444,10,1,1,1,10,10,1,0,44
24147,1,10,10,1,1,1,1,0,39
45716,1,1,1,1,1,1,1,0,19
42708,1,1,10,1,1,1,1,2,24
60840,1,1,1,1,1,1,1,0,29
37283,1,1,100,1,1,1,10,0,43
49574,1,1,10,1,10,10,1,0,58
27331,10,1,10,1,1,1,1,0,30
35130,1,1,100,1,1000,10,1,1,22
2771,100,1,1,1,10,10,1,0,22
24581,1,1,10,1,1,1,1,0,23
23272,1,1,1,1,100,10,1,1,24
53605,1,1,10,1,1,1,1,0,18
41784,1,1,100,1,1,1,10,0,38
32148,1,1,10,1,1,1,1,2,19
31106,10,1,100,1,10,10,1,1,46
23529,10,1,100,1,10,10,1,0,20
38732,1,1,1000,1,1,1,1,0,20
49769,1,1,1,1,1000,10,1,1,42
8217,1,10,1000,1,1,1,1,1,19
32675,10,1,100,1,10,10,1,0,24
28189,10,1,1000000,1,1000,10,1,2,29
21105,1,1,10,1,1,1,1,2,29
52500,10,1,1,1,1000,10,1,0,44
10552,1,1,10,1,1,1,1,2,19
7948,10,10,1,1,10,10,10,0,25
46686,10,1,100,1,1000,10,1000,0,45
58529,1,1,10,1,10,10,1,0,40
301,10,10,100,10,1000,10,10,0,33
57258,10,1,10,1,1,1,1,0,37
50416,1,1,10,1,1,1,1,2,26
50763,10,10,10,1,10,10,100000,0,33
44854,1,1,100,1,1,1,1,0,24
40137,10,1,100,1,10,10,1,0,54
49890,1,1,1000,1,1,1,10000,0,36
36961,1,10,10,1,1,1,1,0,29
7657,1,10,10,1,1,1,10000,0,44
55799,1,1,1,1,1,1,1000,0,30
1070,1,1,10,1,1,1,1,0,28
33616,10,1,10,1,10,10,1,0,26
19975,1,1,10,1,10,10,10,0,44
37519,10,10,100,1,10,10,1,1,31
57727,1,1,10,1,1,1,1,2,20
27885,10,1,100,1,10,10,10000,0,43
6690,10,10,1,1,1000,10,1,0,59
45673,1,10,10,1,1,1,1,1,20
12949,1,1,10,1,1,1,1,0,33
59726,1,1,1,1,1,1,1,0,23
45476,10,10,1,1,10,10,10,0,47
13901,1,1,10,1,1,1,1,1,58
5837,1,1,10,1,1,1,1,0,24
1248,10,10,100,1,10,10,1,0,26
8536,1,10,1,1,1,100,1,0,37
5678,1,1,1,1,1,100,10,0,57
54447,1,10,1,1,1,1,10000,0,60
25995,1,1,10,1,1,100,1,2,18
34380,10,1,1,1,1,100,1,0,35
249,10,1,10,1,10,10,1,1,19
51362,1,1,10,1,1,1,100,0,42
32672,1,1,1,1,1,1,1,0,31
18530,10,1,1,1,100,10,1,0,35
36300,1,1,10,1,1,1,1,0,21
4962,1,1,10,1,10,10,1,0,24
12881,1,1,100,1,1,1,1,2,28
17937,10,10,100,1,1000,10,1,1,25
60388,1,1,1,1,1,100,1,1,23
53390,1,1,1000,1,1,1,100,0,21
43101,1,1,1,1,1,1,1,0,64
30257,1,1,1000,1,1,1,10,0,45
49128,10,1,10,1,1,10000,1,0,28
1437,1,1,10,1,1,1,1,1,30
49064,10,1,100,1,10,10,1,0,22
23,1,1,10,1,1,1,1,0,20
34401,1,1,1,1,10,10,1,0,44
54603,1,10,10,1,1,1,1,0,50
50771,10,10,10,1,1000,10,1,0,32
47229,1,10,10,1,1,100,1,0,32
58231,1,1,1,1,1,1,1,0,18
37019,1,10,1,1,1,100,1,0,58
9908,1,1,1,1,1,1,1,1,27
37121,1,1,1,1,1,1,1,0,20
34586,1,1,1,1,1,1,10,0,41
261,1,1,10,1,1,1,1,1,31
22123,10,10,1,1,10,10,1,0,52
49002,1,1,10,1,1,1,1,2,30
11727,1,1,10,1,1,100,1,2,19
60753,1,1,1000,1,1,100,1,0,34
58420,10,1,100,1,10,10,1000,0,56
60555,1,10,10,1,1,1,1,2,24
19219,1,10,1,1,1,1,1,1,28
49837,1,1,100,10,1,100,1,0,25
38148,1,1,10,1,1,1,1,1,21
31812,10,10,10,1,10,10,1,1,20
2917,1,10,10,1,1,1,1,2,31
34174,1,1,1,1,10,10,1,0,61
27654,10,1,100,1,10,10,10,0,42
28143,10,1,10,1,10,10,1,0,32
20757,10,10,100,1,10,10,1,0,24
55503,1,1,10,1,1,1,1,1,19
11345,1,1,1,1,1,1,1,0,23
29205,1,1,1,1,1,1,1,2,19
10167,10,10,1,1,1,100,1,1,26
58766,1,1,1,1,1,1,1,2,46
27437,10,1,1,1,10,10,1,0,23
48128,1,1,10,1,10,10,1,0,26
21103,1,1,10,1,1,1,1,0,20
17586,1,1,10,1,1,1,10,0,31
54446,1,1,1,1,1,1,10,0,24
4584,1,10,10,1,1,1,1,0,32
727,1,1,10,1,1,1,1,2,27
26142,1,1,1,1,1,1,1,0,41
39978,1,1,10,1,10,10,1,0,36
42789,1,1,10,1,1,1,1,2,33
28594,1,1,10,1,1,1,1,1,30
16561,1,1,100,10,1,100,10,1,51
32302,1,10,10,1,1,100,1,0,20
29572,1,10,10,1,1,100,1,2,19
54578,1,10,1,1,1,100,1,0,49
17221,1,1,10,1,1,1,1,2,57
44313,10,1,10,1,10,10,1,0,37
5114,1,1,1,1,1,1,10,0,41
9341,1,1,10,1,1,1,1,0,24
44297,10,10,1,1,100,10,10000,2,50
24319,1,1,1,1,1,1,10,0,56
34560,1,1,10,1,1,1,1,1,19
14598,10,1,1,1,10,10,10,0,48
37794,10,1,100,1,1000,10,1,0,28
43347,1,1,1,1,1,1,1,0,31
29136,10,1,10,1,10,10,10,2,25
38404,10,10,1,1,10,10,1,0,29
23205,1,1,1000,1,1,1,10,0,25
35985,10,1,1,1,10,10,10,0,66
59568,1,1,10,1,1,1,1,1,20
47721,10,1,100,1,10,10,10,0,56
10307,10,1,100,1,10,10,1,0,22
53051,1,10,10,1,1,1,1,0,25
6396,1,1,10,1,1,1,10,0,68
60155,1,1,10,1,1,1,1,1,38
7449,10,10,1,1,1,1,10000,0,55
60554,1,1,10,1,1,1,10,0,29
38419,10,1,100,1,10,10,10,0,73
5803,1,10,100,1,10,10,1000,0,55
50237,1,1,1,1,1,1,1,0,30
1476,10,1,10,1,10,10,10,0,29
16007,10,1,10,1,1000,10,1,1,30
37579,10,1,100,1,10,10,1,0,26
43079,1,1,10,1,1,1,1,0,37
37252,10,1,10,1,10,10,1,1,31
28113,1,1,10,1,10,10,1,1,36
12595,1,1,10,1,1,1,1,2,27
51405,1,1,1,1,1000,10,1,0,24
38522,10,1,1,1,10,10,1000,0,76
3041,1,1,1000,1,1,1,1,0,18
20816,1,1,10,1,1,1,1,0,19
22948,1,1,10,1,1,1,1,0,20
49546,1,1,10,1,1,1,1,1,19
54135,10,10,1,1,10,10,1000,0,61
18395,1,10,10,1,1,1,1,0,27
39260,1,1,10,1,1,1,1,0,20
24823,1,10,1,1,1,1,1000,0,57
49171,10,1,10,1,10,10,1,0,21
57270,10,1,1000,1,10,10,1,1,20
45074,1,1,10,1,1,1,1,0,24
29904,1,1,10,1,1,1,1,0,28
45386,1,1,1,1,1,1,1,0,20
7113,1,1,10,1,1,1,1,0,27
21838,1,1,10,1,1,1,1,2,20
43059,10,10,1,1,10,10,1,0,42
10103,1,10,10,1,1,1,1,0,23
60802,1,1,1,1,1,1,100,1,43
33951,1,1,10,1,1,1,1,0,31
54331,1,10,1,1,1,100,1,0,28
27890,10,1,10,1,10,10,1,1,52
11054,1,1,10,1,1,1,1,2,25
26537,10,10,1,1,10,10,10,0,68
13015,1,1,100,1,1,1,10,0,39
6312,1,1,10,1,1,1,1,0,27
49133,1,1,10,1,1,1,1,0,20
36607,1,1,10,1,1,1,1,2,54
14019,1,1,10,1,1,1,1,2,21
5412,1,1,100,1,1,1,1,2,23
59644,1,1,10,1,1,100,1,0,18
21896,1,1,10,1,1,100,1,0,43
32126,1,10,10,1,1,100,1,0,40
30380,1,1,1,1,1,1,1,0,31
22194,10,1,1,1,10,10,1,0,48
14623,1,1,1,1,1,1,1,0,24
26174,1,1,10,1,1,1,1,0,50
6539,1,1,10,1,1,1,1,0,20
44186,1,1,1,1,1,100,1,1,26
54187,1,1,10,1,1,1,1,1,23
16806,1,10,1,1,10,10,1000,0,43
17218,10,1,1,1,10,10,1,0,27
463,1,1,1,1,1,1,1,0,28
42273,1,1,10,1,1,1,10,0,26
8096,1,1,10,1,1,1,1,1,22
4694,1,1,1,1,10,10,1000,1,55
55598,1,1,10,1,1,1,1000000,1,55
12618,1,1,1,1,1,1,1,1,21
40194,1,1,10,1,1,1,1,1,20
53804,1,1,1000,1,1,1,10,0,55
30903,1,1,1,1,1,1,1,2,24
4747,1,1,100000000,1,1,1,100,0,28
45804,1,10,1,1,10,10,10000,0,38
49588,1,1,10,1,1,1,1,0,28
10436,1,1,1,1,1,1,1,2,45
2173,1,10,1,1,1,100,1000,1,21
44640,10,1,1000000,1,1000,10,1,0,34
34867,10,10,1,1,10,10,1,0,64
13321,10,1,1000,10,1000,10,10,0,51
45004,1,1,100,1,1,1,1,1,52
35026,10,1,1000,1,10,10,1,0,34
7857,10,10,10,1,1000,10,1,0,25
12508,1,10,10,1,1,1,1,2,33
51756,1,10,1,1,1,100,1,0,38
31473,1,1,1,1,10,10,1,1,36
52876,1,10,1,1,1,1,100,0,31
39739,1,1,10,1,1,1,1,2,39
16275,10,1,100,10,1000,10,10000,0,43
35989,1,1,10,1,1,1,1000,0,50
25353,1,1,10,1,1,1,1,1,18
11119,1,1,10,1,1,1,1,1,60
41069,1,1,1,1,1,1,10,0,43
53813,1,1,10,1,1,100,1,0,22
45640,1,10,1,1,1,100,100,0,28
13997,10,1,1,1,10,10,1,0,28
4752,1,1,1,1,1,1,1,0,26
52023,10,1,10,1,10,10,1,0,24
29347,10,10,1,1,10,10,1,0,50
43855,10,1,1,1,10,10,1,0,25
27242,10,10,10,1,10,10,1,2,32
39301,1,1,10,1,1,1,1000,0,57
35841,1,1,100,1,1,1,1,2,33
20226,10,1,1,1,10,10,1,1,20
41973,1,1,100,1,1,1,1,1,21
17058,10,10,10,1,10,10,1,0,31
45481,1,1,1,1,10,10,1000,0,68
39705,10,1,1,1,10,10,1,0,33
39583,1,1,1,1,1,1,10,1,39
30236,10,1,1,1,10,10,1,0,28
20451,100,1,10,1,10,10,1,1,22
16725,10,1,100,1,1000,10,1,0,23
44001,1,1,1,1,1,1,1,0,47
4463,1,1,1,1,1,1,1,0,44
9703,1,1,10,1,1,100,10,0,39
57235,1,1,1,1,10,10,1,0,22
56002,10,1,10,1,10,10,1,0,32
45832,1,1,10,1,1,1,1,0,36
36945,1,1,1000,1,1,1,1,1,20
22398,1,1,10,1,1,1,1,2,19
5217,1,1,10,1,1,1,1,1,24
34158,1,1,10,1,1,1,1,2,22
87,10,1,10,1,10,10,1,1,19
11334,1,1,10,1,1,1,1,1,22
8312,10,1,1,1,10,10,1,0,36
59244,1,1,1000,1,1,1,10,0,33
45654,1,1,10,1,1,1,1,0,21
57361,10,10,10,1,1,1,1,0,31
5655,1,1,1,1,1,1,1000,1,46
53354,1,1,10,1,1,1,10,2,27
1401,1,1,10,1,1,1,10,0,30
27316,10,1,100,1,10,10,1000,0,47
33819,1,1,1,1,1,100,1,0,39
50008,1,10,1,1,1,1,1,1,19
59435,1,1,10,1,1,1,1,0,18
55018,1,1,10,1,1,1,1000000,0,55
39127,1,10,10,1,1,100,1,0,22
22821,1,1,10,1,1,1,1,1,27
38519,1,1,10,1,1,1,1,0,28
33828,1,10,10,1,10,10,1,2,23
358,1,1,1,1,1,1,1,1,22
38524,10,1,10000000,1,10,10,1,0,35
36847,1,1,10000,1,1,1,1,0,23
51374,10,10,10,1,10,10,1,0,27
22729,1,10,1,1,1,100,1,0,21
51345,10,10,10,1,10,10,1,0,24
24107,1,1,1,1,1,100,1,1,34
3337,1,1,100,1,1,1,1000,0,46
3214,1,10,1,1,10,10,1,0,37
57251,1,10,10,1,1,1,1,0,43
34577,1,1,10,1,1,1,1,0,32
201,10,1,10,1,1,1,1,1,22
7869,10,10,100,1,10,10,1,0,24
52651,10,1,1,1,1000,10,1,0,50
9810,1,1,10,1,1,1,10,1,19
25124,1,1,10,1,1,1,1,1,25
54836,10,1,1,1,10,10,1000,0,34
10562,1,1,10,1,1,1,1,1,36
58436,1,1,1,1,1,1,1,0,18
29120,1,1,10,1,1,100,1,0,22
5051,1,1,1,1,1,1,1000,2,52
2405,1,1,100000,1,1,1,1,0,30
35154,1,1,10,1,1,1,1,0,37
6275,1,1,100,1,1,100,1,0,24
831,1,1,10,1,1,100,1,2,28
37228,10,10,1,1,10,10,1000,0,66
34832,1,1,10,1,1,100,100,0,23
33575,1,1,10,1,1000,100,1000,0,37
50291,1,1,10,1,1,1,10000,1,29
18131,10,1,10,1,10,1,100000,2,61
4789,1,1,100,1,1,1,1,1,19
56836,1,1,1,1,1,1,1,0,22
16505,1,10,1,1,1,100,1,0,54
46550,1,10,100,1,1,1,10,0,23
4869,1,1,10,1,1,1,1,1,39
49623,1,1,10,1,1,10000,1,1,19
43273,1,1,1000,1,1,1,1,0,21
45148,1,1,1,1,1000,10,10000,0,53
11704,1,1,100,1,1,1,1,2,21
20649,1,1,10,1,1,1,1,1,27
23818,1,1,10,1,1,1,1,2,23
36012,10,1,100,1,10,10,1000,0,58
44746,1,1,10,1,1,1,1,0,30
51727,1,1,10,1,1,1,1,1,21
18993,10,1,1,1,10,10,1,0,36
30036,10,1,10,1,1000,10,1,0,32
36835,1,1,10,1,1,1,1,0,60
39811,1,1,10,1,1,1,1,2,21
23102,1,1,10,1,1,1,1,0,21
36381,10,1,10,1,10,10,1,0,53
19928,10,1,10,1,10,10,1,0,22
22517,1,1,10,1,1,1,1,0,30
45778,1,1,10,1,1,100,1000000,0,69
1023,1,1,10,1,1,1,1,0,22
27616,10,10,10,1,100,10,1,2,20
5178,1,10,1000,1,1,1,10,0,46
9992,1,1,1,1,1,1,10,2,35
40162,1,1,1,1,1,1,1,1,29
15881,10,1,10,1,10,10,1,2,57
41820,1,10,10,1,1,100,1,1,36
24399,10,1,10,1,10,10,1,0,24
11552,10,10,1,1,1,1,1,0,24
7165,1,1,10,1,1,100,1,2,23
54024,1,1,1,1,1,1,1000,0,36
15893,10,1,10,1,10,10,1,0,23
40773,1,1,10,1,1,1,1,0,28
57751,1,1,1,1,1,1,1,0,25
55436,10,1,100,1,1000,10,1,1,41
22586,10,1,100,1,10,10,1,0,34
2879,1,1,10,1,1,1,1,0,22
52777,10,1,100,1,1000,10,1,0,37
55655,1,10,1,1,10,10,1,0,43
28553,1,1,1,1,1,1,10,0,53
11189,1,10,10,1,1,100,1,1,45
58727,1,10,1,1,10,10,1000,0,49
2688,1,1,10,1,1,1,1,1,23
33704,1,1,10,1,1,1,1,1,51
14828,1,1,1,1,1,1,1,0,21
30506,1,10,1,1,1,100,10,0,53
3182,1,1,1,1,1,1,1,1,43
13050,1,10,10,1,1,1,1,0,34
26693,1,1,1,1,1,1,1,1,47
13464,10,1,100,1,1,10,1,1,28
9249,1,1,1,1,1,1,10,0,27
51044,1,1,10,1,1,1,1,0,24
13415,10,10,1,1,10,10,1,0,20
12998,10,10,100,1,10,10,10,1,30
26789,1,1,10,1,1,1,1,0,33
6964,1,1,10,1,1,1,1,1,51
53047,1,1,10,1,1,1,100,1,37
31090,1,10,10,1,1,1,1,1,34
23501,10,10,10,1,1,100,10000,0,45
9615,1,1,1,1,1,1,1,2,53
36527,10,10,10,1,1000,10,1,0,32
27468,10,10,100,1,1000,10,1,0,20
16640,10,1,100,1,10,10,1000,1,29
26408,1,1,100,1,1,1,1000,0,42
45856,1,1,10,1,1,1,1,2,24
41302,1,10,1,1,1,1,1,0,32
52052,1,1,10,1,1,1,1,0,17
53509,1,1,1,1,1,100,1000,2,37
44846,10,1,10,1,1000,10,1,0,33
44255,1,1,1,1,1,1,1,0,25
11557,10,10,1,1,10,10,1,0,34
18602,10,1,100,1,10,10,1,0,45
12961,1,1,1,1,1,1,10,0,31
30823,1,1,10,1,1,1,1,0,29
11858,10,1,1,1,1000,10,1,1,35
1000,1,1,10,1,1,1,1,2,34
25056,10,1,1,1,10,10,1,0,39
27475,10,1,1,1,10,10,1,0,49
1046,1,1,10,1,1,1,1,1,37
39772,1,1,10,1,1,1,1,0,27
26117,1,1,1,1,1,1,1,0,24
39125,1,1,10,1,1,1,1,2,47
2261,1,10,10,1,1,100,1,0,19
19510,10,1,1,1,10,10,1,1,34
21492,10,1,100,1,1000,10,10,0,55
50217,10,1,1,1,1,1,10,0,25
3304,1,1,1000,1,1,1,10,0,28
14499,10,10,100,1,1000,10,10,0,35
26445,10,10,10,1,10,10,1,0,21
32964,10,1,1,1,10,10,1,0,30
41287,1,10,10,1,1,1,1,0,22
6866,1,1,10,1,1,1,1,0,46
46920,1,1,1,1,1,1,1,0,47
59171,1,1,10,1,1,1,1,0,26
43796,10,1,100,1,10,10,10,0,59
18883,10,1,100,1,1,10,1,0,30
21338,10,1,1,1,10,10,10,0,46
10300,1,1,10,1,1,1,1,0,19
23308,1,1,1000,1,1,1,1,0,37
40858,10,1,10,1,1000,10,10,1,24
48915,10,10,1000,1,10,10,10,0,46
31632,1,1,1,1,1,1,1,0,22
47302,10,1,100,1,10,10,1,0,29
25537,1,1,1,1,1,1,1,1,33
6113,1,1,10,1,1,1,1,0,49
17774,10,1,10000,1,10,10,1,0,21
3540,10,1,1,1,10,10,1,0,65
24768,10,1,100,1,10,10,1,0,23
23566,10,1,1,1,1,1,1,0,56
51245,100,1,1,1,1,1,1,0,23
13429,10,1,100,1,10,10,1000,0,38
11990,1,1,10,1,1,1,1,0,31
15144,1,1,1,1,1,1,1,0,23
30535,10,10,1,1,10,10,1000,0,35
54821,10,1,1,1,10,10,1,0,46
43300,1,10,1000,1,1,1,10,1,43
53814,1,1,10,1,1,100,1,0,53
20393,10,1,1,1,10,10,1,0,37
2704,1,1,10,1,1,1,1,0,37
29351,1,1,1,1,1,100,1,0,50
12398,1,1,10,1,1,1,1,0,22
12746,1,1,1,1,1,100,1,0,45
10413,1,1,100,1,1,1,10,0,35
5314,1,1,100,1,1,1,1,0,24
29103,1,1,1,1,1,1,1,0,38
45071,1,1,1,1,1,100,1,0,24
14132,1,1,10,1,1,1,1,0,20
43203,1,10,1,1,1000,10,1,0,32
49281,1,1,10,1,100,10,1000,0,59
12766,10,1,1,1,1000,10,1,0,59
30014,1,1,1,1,10,10,10,0,47
24298,1,1,10,1,1,1,1,0,37
54185,1,10,10,1,1,1,10,0,26
55301,10,10,1000000,1,10,10,1,0,34
5014,1,1,1,1,1,1,1,1,35
13508,1,10,1,1,1,1,1,0,52
57147,1,1,10,1,1,1,1,1,27
21815,1,1,10,1,1,1,1,0,25
22405,10,1,1,1,10,10,1,0,28
29615,10,1,1,1,1,100,1,2,30
52349,10,10,1,1,10,10,1,0,34
29526,1,1,1000,1,1,1,1,0,25
10261,1,1,10,1,1,1,1000,2,31
50395,1,1,1,1,1,1,1,0,47
2058,1,1,1,1,1,1,1,0,36
57657,1,10,1000,1,1,1,1,0,46
46844,1,1,10,1,1,1,1,1,27
9386,10,10,1,1,10,10,1000,0,58
48298,10,10,1,1,10,10,1,1,24
4951,1,1,1,1,1,1,1,0,22
25301,1,1,10,1,10,10,10,0,22
19555,10,1,1,1,1000,10,1,1,27
17308,10,10,10,1,10,10,1,0,31
40063,1,1,100,1,1,1,1000,1,33
12900,1,1,10,1,1,1,1,0,43
59588,1,1,10,1,1,100,1,2,59
44329,10,1,100,1,10,10,1,0,41
30136,1,1,1,1,1,1,1,0,43
3742,1,1,10,1,1,1,1,2,38
15338,1,1,10,1,1,1,1,1,55
1356,1,1,1000,1,1,1,1,0,22
45954,1,1,1,1,1,100,1,0,51
3366,1,10,10,1,1,1,1,0,28
1896,1,1,10,1,1,1,1,0,27
26429,1,1,10,1,1,1,1,1,33
49151,1,1,1,1,1,1,10,0,60
58145,1,1,10,1,1,1,1,0,26
51854,10,1,10,1,10,10,1,1,27
32081,1,1,10,1,1,1,1,0,29
34155,10,1,100,1,10,10,1,0,40
13763,1,1,1,1,1,10,10,1,24
56709,1,10,1,1,1,1,1,0,31
45987,1,1,1,1,1,1,1000000,0,31
4961,1,1,10,1,1,1,1,0,19
26202,10,1,100,1,10,10,1,0,32
30786,1,10,1,1,1,100,1000,0,33
29626,1,1,1,1,1,100,1,0,50
48094,1,1,10,1,1,1,100,2,31
22664,1,1,10,1,1,1,1,1,41
44559,1,1,100,1,1,1,1,1,28
12276,1,10,1000,1,1,1,10000,0,29
40167,1,1,100,1,1,1,1,1,19
58013,1,10,1,1,1,100,1,1,35
13574,10,1,1,1,10,10,1,0,34
49316,1,1,10,1,1,1,1000000,2,39
106,1,10,1,1,1,1,1,0,39
14321,1,1,10,1,1,1,1,1,21
60320,1,10,1,1,1,1,1,2,28
37580,10,1,100,1,10,10,1,0,26
2118,100,1,10,1,10,10,1,2,21
18147,10,1,1,1,10,10,10,0,53
30181,10,1,10,1,1000,10,1,0,30
60492,1,1,1,1,1,1,1,0,27
32822,1,10,1,1,1,1,1,0,50
55887,10,1,100,1,1000,10,1,0,44
59345,1,10,100,1,1,100,1,0,30
2469,1,1,10,1,1,100,1,2,33
49950,1,1,10,1,1,1,1,0,26
55840,1,1,100,1,1,1,10,0,39
14593,1,1,10,1,1,1,1,2,33
44658,1,1,10,1,1,1,1,0,33
37821,10,1,100,1,10,10,100,0,31
55063,1,1,100,1,10,10,10,0,26
31940,1,1,10,1,10,10,1,2,47
34643,1,1,10,1,1,1,1,0,20
26200,1,10,10,1,10,10,100000,0,44
58760,1,1,1,1,1,1,1000,0,36
16188,1,1,1000,1,1,100,1,0,29
7442,1,1,1,1,1,1,1,0,22
13000,1,1,10,1,1,1,1,2,29
28160,1,1,10,1,1,1,1,0,22
46199,10,10,1000,1,10,1,1000,0,53
54938,1,1,10,1,1,1,1,0,22
15979,10,1,10,1,10,10,1000,0,71
25939,1,10,100,1,1,1,1,0,31
19464,1,1,10,1,1,1,1,0,31
43032,10,1,1,1,10,10,1,0,32
18489,1,10,10,1,1,1,10,0,23
39442,1,1,1,1,1,1,1,0,38
20609,1,10,10,1,1,1,1,0,20
3048,10,1,100,1,10,10,10,0,53
37295,10,1,1,1,100,10,10,0,44
10471,1,1,10,1,10,10,1,2,20
28133,10,1,1,1,10,10,10,0,46
38004,1,1,10,1,1,1,1,1,20
22721,10,10,1,1,10,10,1,0,30
28041,1,1,1,1,1,1,1,0,45
11062,10,10,100,1,10,1,1,0,22
47203,1,1,1,1,1,1,100,0,55
56846,1,1,100,1,1,1,1000,0,18
32334,1,1,10,1,1,1,10,0,34
24489,1,1,1000,1,1,1,10,0,35
19486,10,10,1,1,100,10,1,1,26
26526,1,10,10,1,1,1,10,0,28
22347,10,1,1,1,10,10,10,0,32
36912,1,1,1,1,1,100,1,0,49
20057,10,1,10,1,10,10,1,0,30
41592,1,1,1,1,1,100,1,0,46
14808,1,10,1,1,1,100,1,0,51
2537,1,1,100,1,1,1,1,0,22
45447,1,1,10,1,1,1,1,0,27
27092,1,10,100,1,1,1,1000,0,36
7814,1,1,10,1,1,1,1,0,22
14020,1,1,10,1,1,1,1,2,21
27325,10,1,1,1,1000,10,1,1,24
53463,1,1,1,1,1,1,10,0,39
8757,1,1,10,1,1000,100,1,0,27
1078,1,1,1,1,1,1,1,2,28
53175,10,10,1,1,10,10,1,0,28
50913,1,1,1,1,1,100,1,0,29
41726,1,1,1,1,1,1,100,1,60
21532,10,1,10000,1,10,10,10,0,60
35814,10,1,100,1,1,1,1,0,33
39133,1,1,10,1,1,100,1,0,53
54862,10,1,100,1,10,10,1,0,33
35282,1,1,1,1,1,1,100,1,28
37233,1,10,10,1,10,10,1,1,20
47270,10,1,100,1,10,10,10,1,57
14831,1,10,10,1,10,10,1,0,21
21066,10,1,1,1,10,10,1,0,47
5893,10,1,1,1,10,10,1,0,34
42127,10,1,10,1,1000,10,1000,0,54
52182,1,1,10,1,1,1,100,0,44
43251,1,1,10,1,1,1,1,1,26
8183,1,1,1,1,10,10,1000,0,47
33833,1,1,1,1,1,1,1,0,21
43236,1,10,10,1,1,100,1,0,39
152,1,1,10,1,1,1,1,0,26
55642,1,1,10,1,1,1,1,2,41
31360,1,1,10,1,1,1,100,0,30
2372,10,1,10,1,10,10,1,2,42
28650,1,1,1,1,10,10,1,1,23
1064,1,1,10,1,1,1,1,0,25
28340,1,1,10,1,1,1,1,0,20
35000,1,1,10,1,1,1,1,0,21
39386,1,1,10,1,1,100,1,0,19
53270,1,1,10,1,1,1,1,1,28
59174,1,10,1000,1,1,1,10,0,33
34693,1,1,1000,1,1,1,1,0,52
52618,1,1,10,1,1,1,10,2,36
7701,1,1,10,1,1,1,1,0,27
21032,1,1,1,1,1,1,1,1,29
44459,1,1,1,1,10,10,1,0,45
49541,1,1,10,1,1,1,100,0,33
18731,1,10,10,1,1,1,10,0,29
23902,1,1,1,1,1,1,1,0,37
14540,10,1,100,1,10,10,1000,1,37
1987,1,1,1,1,1,1,1,1,51
44834,10,1,10,1,10,10,10,0,31
40896,1,1,10,1,1,1,10,0,43
1366,1,1,10,1,1,1,1,0,27
54534,1,10,1,1,1,100,1000,0,51
36152,1,1,10,1,1,100,1,0,30
55205,10,1,1,1,10,10,1,0,63
16858,10,10,10000,1,1000,10,1,0,32
18522,1,10,1,1,1,1,1,0,32
18322,1,1,1,1,1,1,1,1,24
37631,1,1,1,1,1,1,1,0,59
